year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,date,total_delay_rate,carrier_delay_rate,weather_delay_rate,nas_delay_rate,security_delay_rate,late_aircraft_delay_rate,avg_delay_minutes,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_security_delay,avg_late_aircraft_delay
2025,5,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",32.0,4.0,1.59,0.0,1.11,0.0,1.3,1.0,0.0,514.0,348.0,0.0,70.0,0.0,96.0,2025-05-01,0.125,0.0496875,0.0,0.0346875,0.0,0.040625,128.5,218.86792452830187,0.0,63.063063063063055,0.0,73.84615384615384
2025,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",73.0,18.0,6.12,1.03,3.55,0.0,7.29,1.0,0.0,1215.0,675.0,26.0,107.0,0.0,407.0,2025-05-01,0.2465753424657534,0.08383561643835617,0.014109589041095891,0.048630136986301364,0.0,0.09986301369863014,67.5,110.29411764705883,25.24271844660194,30.140845070422536,0.0,55.82990397805212
2025,5,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",527.0,112.0,26.1,0.7,33.71,0.0,51.49,5.0,1.0,9359.0,1991.0,104.0,1517.0,0.0,5747.0,2025-05-01,0.2125237191650854,0.049525616698292224,0.0013282732447817836,0.06396584440227704,0.0,0.09770398481973434,83.5625,76.28352490421456,148.57142857142858,45.00148323939484,0.0,111.61390561274034
2025,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217.0,90.0,73.16,0.0,0.0,0.5,16.35,0.0,0.0,4560.0,3864.0,0.0,0.0,20.0,676.0,2025-05-01,0.4147465437788018,0.33714285714285713,0.0,0.0,0.002304147465437788,0.07534562211981567,50.666666666666664,52.815746309458724,0.0,0.0,40.0,41.34556574923547
2025,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",105.0,19.0,1.86,0.6,13.76,0.0,2.78,1.0,0.0,923.0,128.0,15.0,710.0,0.0,70.0,2025-05-01,0.18095238095238095,0.017714285714285714,0.005714285714285714,0.13104761904761905,0.0,0.026476190476190473,48.578947368421055,68.81720430107526,25.0,51.598837209302324,0.0,25.179856115107917
2025,5,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.0,22.0,0.05,3.3,12.28,0.98,5.38,0.0,0.0,1279.0,2.0,328.0,698.0,56.0,195.0,2025-05-01,0.7333333333333333,0.0016666666666666668,0.11,0.4093333333333333,0.03266666666666666,0.17933333333333332,58.13636363636363,40.0,99.3939393939394,56.84039087947883,57.142857142857146,36.245353159851305
2025,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,2025-05-01,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,43.0,0.0,0.0,0.0,0.0,43.0
2025,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",828.0,230.0,41.24,4.66,145.31,0.28,38.51,7.0,1.0,14615.0,2844.0,469.0,8921.0,17.0,2364.0,2025-05-01,0.2777777777777778,0.049806763285024154,0.005628019323671498,0.17549516908212562,0.0003381642512077295,0.04650966183574879,63.54347826086956,68.96217264791464,100.64377682403433,61.39288417865254,60.71428571428571,61.38665281745001
2025,5,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",637.0,106.0,32.19,5.07,46.99,1.16,20.59,2.0,0.0,6696.0,1422.0,658.0,2954.0,44.0,1618.0,2025-05-01,0.1664050235478807,0.05053375196232339,0.007959183673469388,0.07376766091051806,0.0018210361067503924,0.03232339089481947,63.16981132075472,44.17520969245108,129.78303747534517,62.864439242391995,37.931034482758626,78.58183584264206
2025,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",292.0,98.0,19.58,6.02,33.8,0.0,38.6,7.0,1.0,5998.0,1194.0,539.0,1395.0,0.0,2870.0,2025-05-01,0.3356164383561644,0.06705479452054794,0.020616438356164384,0.11575342465753424,0.0,0.13219178082191782,61.204081632653065,60.9805924412666,89.53488372093024,41.27218934911243,0.0,74.35233160621762
2025,5,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",146.0,39.0,13.38,0.47,6.7,0.01,18.44,5.0,0.0,2735.0,746.0,67.0,392.0,1.0,1529.0,2025-05-01,0.2671232876712329,0.09164383561643837,0.0032191780821917808,0.04589041095890411,6.84931506849315e-05,0.1263013698630137,70.12820512820512,55.75485799701046,142.55319148936172,58.507462686567166,100.0,82.9175704989154
2025,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",791.0,217.0,122.56,67.63,25.94,0.0,0.87,7.0,1.0,18873.0,11058.0,6519.0,1211.0,0.0,85.0,2025-05-01,0.2743362831858407,0.15494310998735777,0.08549936788874841,0.03279393173198483,0.0,0.001099873577749684,86.97235023041475,90.22519582245431,96.39213366849032,46.68465690053971,0.0,97.70114942528735
2025,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6265.0,1762.0,707.79,146.45,711.8,2.84,193.13,91.0,66.0,169497.0,53510.0,21607.0,66576.0,408.0,27396.0,2025-05-01,0.28124501197126894,0.112975259377494,0.023375897845171585,0.11361532322426177,0.0004533120510774142,0.0308268156424581,96.19580022701476,75.60152022492548,147.53840901331515,93.53189098061253,143.66197183098592,141.85263811940143
2025,5,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",269.0,39.0,28.25,4.05,5.7,0.0,1.0,0.0,0.0,3720.0,2738.0,264.0,394.0,0.0,324.0,2025-05-01,0.1449814126394052,0.1050185873605948,0.015055762081784385,0.021189591078066915,0.0,0.0037174721189591076,95.38461538461539,96.92035398230088,65.18518518518519,69.12280701754386,0.0,324.0
2025,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3325.0,327.0,201.39,28.37,41.82,0.0,55.42,2.0,1.0,21532.0,15289.0,1564.0,1792.0,0.0,2887.0,2025-05-01,0.09834586466165414,0.06056842105263158,0.008532330827067669,0.012577443609022557,0.0,0.01666766917293233,65.84709480122324,75.91737424896967,55.128657032076134,42.85031085604974,0.0,52.09310718152292
2025,5,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",493.0,61.0,11.34,0.03,19.22,0.0,30.41,6.0,0.0,3071.0,651.0,2.0,494.0,0.0,1924.0,2025-05-01,0.12373225152129817,0.023002028397565922,6.085192697768763e-05,0.03898580121703854,0.0,0.061683569979716024,50.34426229508197,57.407407407407405,66.66666666666667,25.702393340270554,0.0,63.268661624465636
2025,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",596.0,160.0,42.05,4.09,66.3,0.0,47.56,5.0,2.0,10724.0,2774.0,445.0,3264.0,0.0,4241.0,2025-05-01,0.2684563758389262,0.07055369127516778,0.00686241610738255,0.11124161073825503,0.0,0.07979865771812081,67.025,65.96908442330559,108.80195599022005,49.23076923076923,0.0,89.17157275021026
2025,5,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8934.0,2406.0,424.68,86.95,1517.9,1.0,375.47,46.0,56.0,191523.0,36108.0,8310.0,104429.0,42.0,42634.0,2025-05-01,0.26930826057756885,0.04753525856279382,0.009732482650548466,0.16990149988806807,0.00011193194537721066,0.042027087530781285,79.60224438902743,85.02401808420457,95.57216791259344,68.79833981158178,42.0,113.5483527312435
2025,5,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",3310.0,694.0,201.37,27.56,282.4,0.0,182.66,22.0,6.0,46466.0,14358.0,1908.0,11695.0,0.0,18505.0,2025-05-01,0.20966767371601208,0.0608368580060423,0.008326283987915408,0.08531722054380664,0.0,0.055184290030211476,66.95389048991355,71.30158414858221,69.23076923076924,41.4128895184136,0.0,101.30844191393847
2025,5,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2480.0,390.0,127.81,22.67,119.35,0.0,120.17,15.0,1.0,25899.0,8790.0,1946.0,4371.0,0.0,10792.0,2025-05-01,0.15725806451612903,0.05153629032258065,0.009141129032258066,0.048125,0.0,0.04845564516129032,66.4076923076923,68.77396134887724,85.84031760035289,36.62337662337662,0.0,89.80610801364733
2025,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1618.0,421.0,118.9,9.35,105.62,1.91,185.22,15.0,1.0,25769.0,7086.0,663.0,5951.0,38.0,12031.0,2025-05-01,0.26019777503090236,0.0734857849196539,0.005778739184177997,0.06527812113720644,0.001180469715698393,0.11447466007416564,61.20902612826603,59.596299411269975,70.9090909090909,56.34349555008521,19.895287958115183,64.95518842457618
2025,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7713.0,2397.0,401.85,93.68,1293.28,4.49,603.7,36.0,42.0,165679.0,23935.0,10482.0,93610.0,125.0,37527.0,2025-05-01,0.31077401789187087,0.05210035005834306,0.012145727991702321,0.16767535329962402,0.0005821340593802671,0.07827045248282122,69.11931581143095,59.56202563145452,111.89154568744662,72.38185079797105,27.839643652561247,62.16166970349511
2025,5,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",114.0,37.0,10.94,0.07,10.1,0.0,15.88,0.0,0.0,1872.0,329.0,5.0,277.0,0.0,1261.0,2025-05-01,0.32456140350877194,0.09596491228070175,0.0006140350877192983,0.08859649122807017,0.0,0.1392982456140351,50.5945945945946,30.073126142595978,71.42857142857142,27.425742574257427,0.0,79.4080604534005
2025,5,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2075.0,473.0,149.8,8.86,49.36,0.92,264.05,4.0,1.0,24424.0,6134.0,553.0,1754.0,17.0,15966.0,2025-05-01,0.22795180722891567,0.07219277108433736,0.004269879518072289,0.023787951807228914,0.00044337349397590364,0.12725301204819278,51.63636363636363,40.9479305740988,62.41534988713319,35.53484602917342,18.478260869565215,60.465820867259986
2025,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.0,14.0,3.86,1.85,4.0,0.0,4.28,2.0,0.0,1951.0,260.0,854.0,249.0,0.0,588.0,2025-05-01,0.20588235294117646,0.05676470588235294,0.027205882352941177,0.058823529411764705,0.0,0.06294117647058824,139.35714285714286,67.35751295336787,461.6216216216216,62.25,0.0,137.38317757009344
2025,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",982.0,206.0,51.84,4.02,61.14,1.0,88.0,23.0,5.0,16587.0,4075.0,430.0,2533.0,169.0,9380.0,2025-05-01,0.20977596741344195,0.05279022403258656,0.004093686354378818,0.062260692464358454,0.0010183299389002036,0.08961303462321792,80.51941747572816,78.60725308641975,106.96517412935324,41.429506051684655,169.0,106.5909090909091
2025,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.0,24.0,6.62,2.36,7.59,0.0,7.43,1.0,0.0,1325.0,374.0,226.0,331.0,0.0,394.0,2025-05-01,0.22641509433962265,0.06245283018867925,0.022264150943396226,0.07160377358490566,0.0,0.07009433962264151,55.208333333333336,56.49546827794562,95.76271186440678,43.61001317523057,0.0,53.02826379542396
2025,5,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",965.0,137.0,30.4,4.83,57.05,0.0,44.72,6.0,2.0,9686.0,2017.0,1474.0,2258.0,0.0,3937.0,2025-05-01,0.14196891191709846,0.03150259067357513,0.005005181347150259,0.05911917098445595,0.0,0.046341968911917095,70.7007299270073,66.34868421052632,305.175983436853,39.579316389132345,0.0,88.03667262969589
2025,4,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",565.0,118.0,25.18,3.55,26.54,0.0,62.73,2.0,0.0,14944.0,2873.0,234.0,1455.0,0.0,10382.0,2025-04-01,0.2088495575221239,0.04456637168141593,0.006283185840707964,0.04697345132743363,0.0,0.11102654867256637,126.64406779661017,114.09849086576648,65.91549295774648,54.82290881688018,0.0,165.50294914713854
2025,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",200.0,64.0,55.11,0.0,1.0,0.39,7.5,0.0,1.0,2420.0,2057.0,0.0,23.0,15.0,325.0,2025-04-01,0.32,0.27555,0.0,0.005,0.0019500000000000001,0.0375,37.8125,37.3253493013972,0.0,23.0,38.46153846153846,43.333333333333336
2025,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16.0,3.0,2.53,0.0,0.47,0.0,0.0,3.0,0.0,132.0,120.0,0.0,12.0,0.0,0.0,2025-04-01,0.1875,0.158125,0.0,0.029375,0.0,0.0,44.0,47.430830039525695,0.0,25.531914893617024,0.0,0.0
2025,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.0,13.0,1.83,0.92,8.46,0.0,1.79,0.0,0.0,734.0,77.0,36.0,503.0,0.0,118.0,2025-04-01,0.43333333333333335,0.061000000000000006,0.03066666666666667,0.28200000000000003,0.0,0.059666666666666666,56.46153846153846,42.076502732240435,39.130434782608695,59.45626477541371,0.0,65.92178770949721
2025,4,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",809.0,177.0,46.19,4.66,98.47,0.0,27.69,0.0,1.0,11333.0,3969.0,421.0,4458.0,0.0,2485.0,2025-04-01,0.21878862793572312,0.05709517923362175,0.005760197775030902,0.12171817058096415,0.0,0.0342274412855377,64.02824858757062,85.92768997618532,90.34334763948497,45.27267187976033,0.0,89.74358974358974
2025,4,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",619.0,102.0,30.22,4.9,42.73,0.98,23.17,1.0,0.0,5649.0,1536.0,220.0,1841.0,22.0,2030.0,2025-04-01,0.16478190630048464,0.04882067851373182,0.007915993537964459,0.06903069466882067,0.0015831987075928917,0.0374313408723748,55.38235294117647,50.82726671078756,44.897959183673464,43.084483969108355,22.448979591836736,87.6132930513595
2025,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",306.0,84.0,23.74,0.97,26.07,0.0,33.22,3.0,1.0,6343.0,1903.0,78.0,880.0,0.0,3482.0,2025-04-01,0.27450980392156865,0.07758169934640523,0.0031699346405228757,0.08519607843137254,0.0,0.10856209150326797,75.51190476190476,80.16006739679865,80.41237113402062,33.755274261603375,0.0,104.81637567730283
2025,4,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",142.0,30.0,10.65,0.21,4.11,0.0,15.03,0.0,1.0,2107.0,782.0,5.0,295.0,0.0,1025.0,2025-04-01,0.2112676056338028,0.075,0.0014788732394366197,0.02894366197183099,0.0,0.1058450704225352,70.23333333333333,73.42723004694835,23.80952380952381,71.77615571776155,0.0,68.19693945442448
2025,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",688.0,147.0,95.17,29.14,19.68,1.0,2.01,5.0,4.0,13177.0,9065.0,2902.0,1006.0,15.0,189.0,2025-04-01,0.2136627906976744,0.13832848837209302,0.0423546511627907,0.028604651162790696,0.0014534883720930232,0.0029215116279069763,89.63945578231292,95.25060418199013,99.5881949210707,51.11788617886179,15.0,94.02985074626866
2025,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5880.0,1562.0,677.39,82.29,596.9,2.97,202.45,55.0,34.0,150896.0,55700.0,11463.0,59399.0,393.0,23941.0,2025-04-01,0.26564625850340134,0.11520238095238095,0.013994897959183674,0.10151360544217687,0.0005051020408163266,0.034430272108843536,96.60435339308579,82.22737270996029,139.30003645643455,99.51248115262189,132.3232323232323,118.25635959496172
2025,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",238.0,29.0,17.92,2.0,6.08,0.0,3.0,1.0,0.0,4283.0,2142.0,39.0,443.0,0.0,1659.0,2025-04-01,0.12184873949579832,0.07529411764705883,0.008403361344537815,0.025546218487394957,0.0,0.012605042016806723,147.68965517241378,119.53124999999999,19.5,72.86184210526315,0.0,553.0
2025,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3434.0,347.0,186.07,38.16,58.89,1.47,62.41,6.0,3.0,22307.0,11926.0,3218.0,3072.0,50.0,4041.0,2025-04-01,0.10104834012813046,0.054184624344787415,0.011112405358182876,0.017149097262667442,0.00042807221898660456,0.018174140943506115,64.28530259365995,64.0941581125383,84.32914046121594,52.1650534895568,34.013605442176875,64.7492389040218
2025,4,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",425.0,84.0,16.84,0.89,18.35,0.0,47.93,6.0,0.0,5056.0,1552.0,62.0,581.0,0.0,2861.0,2025-04-01,0.1976470588235294,0.0396235294117647,0.0020941176470588236,0.043176470588235295,0.0,0.1127764705882353,60.19047619047619,92.16152019002375,69.66292134831461,31.662125340599452,0.0,59.691216357187564
2025,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",565.0,106.0,25.1,3.32,44.28,0.0,33.29,4.0,2.0,6962.0,1588.0,253.0,1932.0,0.0,3189.0,2025-04-01,0.18761061946902655,0.04442477876106195,0.0058761061946902655,0.0783716814159292,0.0,0.05892035398230088,65.67924528301887,63.26693227091633,76.20481927710844,43.63143631436314,0.0,95.79453289276059
2025,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8205.0,1767.0,350.29,81.6,1032.79,0.0,302.31,22.0,44.0,136608.0,28061.0,8933.0,68784.0,0.0,30830.0,2025-04-01,0.21535648994515538,0.04269226081657526,0.009945155393053016,0.1258732480195003,0.0,0.03684460694698355,77.3106960950764,80.10791058836963,109.47303921568628,66.60018009469495,0.0,101.98140981112104
2025,4,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2988.0,396.0,132.19,13.67,135.57,0.0,114.57,6.0,1.0,25946.0,7536.0,1131.0,5590.0,0.0,11689.0,2025-04-01,0.13253012048192772,0.04424029451137885,0.004574966532797858,0.045371485943775096,0.0,0.0383433734939759,65.52020202020202,57.00885089643695,82.73591806876372,41.23331120454378,0.0,102.02496290477438
2025,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2233.0,322.0,124.3,6.26,102.39,0.0,89.05,7.0,2.0,20345.0,8148.0,619.0,3581.0,0.0,7997.0,2025-04-01,0.14420062695924765,0.05566502463054187,0.0028034034930586654,0.04585311240483654,0.0,0.03987908643081057,63.183229813664596,65.55108608205954,98.8817891373802,34.974118566266235,0.0,89.80348119034251
2025,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3261.0,677.0,133.76,28.1,122.87,0.0,392.26,33.0,10.0,66454.0,16443.0,4014.0,6790.0,0.0,39207.0,2025-04-01,0.20760502913216805,0.041018092609628944,0.008616988653787181,0.0376786261882858,0.0,0.1202882551364612,98.15952732644018,122.92912679425838,142.84697508896795,55.261658663628225,0.0,99.95156273899964
2025,4,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",49.0,15.0,5.31,0.0,2.24,0.0,7.46,0.0,0.0,1949.0,1344.0,0.0,130.0,0.0,475.0,2025-04-01,0.30612244897959184,0.1083673469387755,0.0,0.04571428571428572,0.0,0.15224489795918367,129.93333333333334,253.1073446327684,0.0,58.03571428571428,0.0,63.67292225201072
2025,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",583.0,189.0,58.09,5.95,51.39,0.0,73.57,12.0,3.0,14560.0,4998.0,488.0,2682.0,0.0,6392.0,2025-04-01,0.3241852487135506,0.09963979416809605,0.010205831903945112,0.088147512864494,0.0,0.12619210977701542,77.03703703703704,86.0389051471854,82.01680672268907,52.1891418563923,0.0,86.88324045127091
2025,4,AA,American Airlines Network,DEN,"Denver, CO: Denver International",696.0,248.0,63.59,8.05,92.54,1.32,82.49,9.0,2.0,16402.0,5023.0,797.0,3706.0,62.0,6814.0,2025-04-01,0.3563218390804598,0.09136494252873564,0.01156609195402299,0.13295977011494253,0.001896551724137931,0.11852011494252873,66.13709677419355,78.99040729674476,99.00621118012421,40.0475470066998,46.96969696969697,82.60395199418112
2025,4,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",59.0,24.0,4.41,2.52,5.16,0.0,11.91,1.0,0.0,1486.0,214.0,150.0,193.0,0.0,929.0,2025-04-01,0.4067796610169492,0.07474576271186441,0.04271186440677966,0.08745762711864408,0.0,0.20186440677966103,61.916666666666664,48.52607709750567,59.523809523809526,37.4031007751938,0.0,78.0016792611251
2025,4,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2577.0,561.0,170.02,21.77,142.09,1.0,226.11,13.0,2.0,41991.0,14636.0,1335.0,5115.0,50.0,20855.0,2025-04-01,0.21769499417927823,0.06597594101668608,0.008447807528133488,0.05513775708187815,0.00038804811796662784,0.08774155995343423,74.85026737967914,86.08399011880955,61.32292145153882,35.99831092969245,50.0,92.23386847109813
2025,4,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.0,52.0,10.45,0.0,35.32,0.0,6.23,0.0,0.0,2413.0,630.0,0.0,1564.0,0.0,219.0,2025-04-01,0.43333333333333335,0.08708333333333333,0.0,0.29433333333333334,0.0,0.05191666666666667,46.40384615384615,60.28708133971292,0.0,44.280860702151756,0.0,35.15248796147672
2025,4,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",151.0,48.0,7.98,0.94,24.29,0.0,14.79,2.0,0.0,2889.0,958.0,104.0,1299.0,0.0,528.0,2025-04-01,0.31788079470198677,0.0528476821192053,0.006225165562913907,0.16086092715231787,0.0,0.09794701986754967,60.1875,120.0501253132832,110.63829787234043,53.47879785920132,0.0,35.699797160243406
2025,4,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",186.0,33.0,11.49,1.0,12.33,0.0,8.19,0.0,0.0,1422.0,470.0,31.0,367.0,0.0,554.0,2025-04-01,0.1774193548387097,0.0617741935483871,0.005376344086021506,0.06629032258064516,0.0,0.044032258064516126,43.09090909090909,40.905134899912966,31.0,29.764801297648013,0.0,67.64346764346764
2025,4,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",624.0,89.0,19.82,0.0,30.77,0.0,38.41,1.0,0.0,4671.0,1589.0,0.0,851.0,0.0,2231.0,2025-04-01,0.14262820512820512,0.03176282051282051,0.0,0.049310897435897436,0.0,0.06155448717948717,52.48314606741573,80.17154389505549,0.0,27.656808579785505,0.0,58.08383233532935
2025,4,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",181.0,48.0,17.34,0.0,22.39,0.0,8.27,0.0,2.0,2818.0,1317.0,0.0,908.0,0.0,593.0,2025-04-01,0.26519337016574585,0.09580110497237569,0.0,0.12370165745856354,0.0,0.045690607734806626,58.708333333333336,75.9515570934256,0.0,40.55381866904868,0.0,71.70495767835551
2025,4,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",62.0,20.0,4.36,0.0,11.81,0.0,3.82,0.0,0.0,919.0,172.0,0.0,519.0,0.0,228.0,2025-04-01,0.3225806451612903,0.0703225806451613,0.0,0.19048387096774194,0.0,0.06161290322580645,45.95,39.449541284403665,0.0,43.94580863674852,0.0,59.68586387434555
2025,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",603.0,69.0,24.85,1.0,21.43,0.0,21.72,1.0,1.0,5165.0,1879.0,369.0,843.0,0.0,2074.0,2025-04-01,0.11442786069651742,0.041210613598673305,0.001658374792703151,0.03553897180762852,0.0,0.036019900497512435,74.85507246376811,75.61368209255532,369.0,39.33737750816612,0.0,95.48802946593003
2025,4,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1536.0,227.0,57.45,9.98,63.16,0.0,96.4,1.0,1.0,19607.0,6602.0,694.0,2927.0,0.0,9384.0,2025-04-01,0.14778645833333334,0.037402343750000004,0.006497395833333333,0.04111979166666666,0.0,0.06276041666666667,86.37444933920705,114.91731940818102,69.53907815631263,46.342621912602915,0.0,97.34439834024896
2025,4,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19220.0,2860.0,811.38,68.9,768.55,2.27,1208.9,178.0,85.0,227088.0,92576.0,7320.0,38379.0,109.0,88704.0,2025-04-01,0.14880332986472425,0.042215400624349635,0.00358480749219563,0.03998699271592091,0.00011810613943808533,0.06289802289281998,79.4013986013986,114.09697059331016,106.24092888243831,49.936894151323926,48.01762114537445,73.37579617834395
2025,4,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",898.0,295.0,90.87,5.56,156.67,0.0,41.9,0.0,7.0,18132.0,6566.0,1080.0,7658.0,0.0,2828.0,2025-04-01,0.3285077951002227,0.10119153674832963,0.006191536748329621,0.1744654788418708,0.0,0.04665924276169265,61.46440677966102,72.25707054033234,194.24460431654677,48.87981106784962,0.0,67.49403341288783
2025,4,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",254.0,66.0,35.53,2.61,13.7,0.0,14.16,0.0,0.0,3754.0,2049.0,100.0,648.0,0.0,957.0,2025-04-01,0.25984251968503935,0.13988188976377952,0.010275590551181102,0.053937007874015744,0.0,0.05574803149606299,56.878787878787875,57.66957500703631,38.31417624521073,47.299270072992705,0.0,67.58474576271186
2025,4,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2968.0,446.0,170.17,11.73,131.11,0.54,132.44,6.0,4.0,27794.0,14633.0,781.0,4420.0,37.0,7923.0,2025-04-01,0.15026954177897575,0.057334905660377355,0.003952156334231806,0.0441745283018868,0.00018194070080862536,0.044622641509433965,62.318385650224215,85.99048010812717,66.58141517476555,33.71215010296697,68.51851851851852,59.823316218665056
2025,4,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1083.0,422.0,91.61,3.49,141.75,0.0,185.15,31.0,5.0,36641.0,9354.0,194.0,6918.0,0.0,20175.0,2025-04-01,0.3896583564173592,0.08458910433979686,0.0032225300092336103,0.13088642659279778,0.0,0.17096029547553093,86.82701421800948,102.1067569042681,55.587392550143264,48.804232804232804,0.0,108.9657034836619
2025,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1793.0,498.0,105.85,13.24,184.79,0.0,194.13,24.0,2.0,37483.0,6842.0,1106.0,10944.0,0.0,18591.0,2025-04-01,0.2777467930842164,0.059035136642498605,0.007384272169548243,0.10306190741773563,0.0,0.10827105409927495,75.26706827309236,64.63863958431743,83.53474320241692,59.2239839818172,0.0,95.76572399938186
2025,4,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",99.0,27.0,6.53,0.0,12.75,0.0,7.72,2.0,0.0,1467.0,350.0,0.0,575.0,0.0,542.0,2025-04-01,0.2727272727272727,0.06595959595959597,0.0,0.12878787878787878,0.0,0.07797979797979798,54.333333333333336,53.59877488514548,0.0,45.09803921568628,0.0,70.20725388601036
