year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",614.00,129.00,32.34,1.31,33.72,0.00,61.63,10.00,0.00,7245.00,2748.00,70.00,1140.00,0.00,3287.00
2025,7,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31.00,6.00,3.95,0.00,1.05,0.00,1.00,0.00,0.00,277.00,214.00,0.00,46.00,0.00,17.00
2025,7,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,11.00,2.16,0.00,3.31,0.00,5.53,0.00,0.00,436.00,114.00,0.00,91.00,0.00,231.00
2025,7,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",93.00,8.00,1.44,0.00,3.65,0.00,2.92,0.00,0.00,211.00,49.00,0.00,76.00,0.00,86.00
2025,7,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1687.00,346.00,48.71,5.95,158.59,0.00,132.75,20.00,1.00,15727.00,4157.00,336.00,5742.00,0.00,5492.00
2025,7,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",268.00,74.00,10.53,1.00,40.72,0.00,21.75,2.00,0.00,3760.00,525.00,40.00,2147.00,0.00,1048.00
2025,7,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",653.00,210.00,56.69,13.46,64.55,0.00,75.30,16.00,1.00,20766.00,5060.00,2407.00,3516.00,0.00,9783.00
2025,7,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",864.00,280.00,71.70,15.83,82.41,0.00,110.06,13.00,2.00,24472.00,4970.00,2809.00,3924.00,0.00,12769.00
2025,7,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",592.00,173.00,39.64,7.82,58.94,0.00,66.60,13.00,8.00,14498.00,3467.00,1268.00,2372.00,0.00,7391.00
2025,7,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1160.00,351.00,81.21,19.51,135.47,0.00,114.81,25.00,0.00,34287.00,5766.00,3163.00,10877.00,0.00,14481.00
2025,7,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",378.00,110.00,35.01,3.40,39.65,0.00,31.94,3.00,7.00,7007.00,2199.00,568.00,1496.00,0.00,2744.00
2025,7,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",326.00,127.00,32.54,6.02,43.04,0.00,45.40,8.00,1.00,12069.00,2661.00,1546.00,2382.00,0.00,5480.00
2025,7,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",648.00,241.00,42.45,11.86,114.81,0.00,71.88,12.00,18.00,24431.00,2806.00,2126.00,11435.00,0.00,8064.00
2025,7,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",9645.00,2755.00,645.61,156.86,1323.51,1.43,627.59,126.00,174.00,229317.00,58708.00,17181.00,85962.00,220.00,67246.00
2025,7,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",801.00,256.00,74.05,17.03,70.86,0.00,94.06,17.00,5.00,23733.00,5369.00,2285.00,5040.00,0.00,11039.00
2025,7,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",243.00,79.00,27.31,2.29,10.84,0.00,38.56,7.00,1.00,4869.00,1713.00,62.00,575.00,0.00,2519.00
2025,7,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5583.00,1873.00,323.74,102.54,1062.96,0.00,383.75,273.00,70.00,222591.00,37406.00,20380.00,114025.00,0.00,50780.00
2025,7,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",576.00,130.00,35.70,15.64,37.55,0.00,41.11,10.00,4.00,9981.00,2697.00,1525.00,1602.00,0.00,4157.00
2025,7,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2994.00,835.00,238.96,47.68,307.53,0.00,240.84,41.00,32.00,79071.00,21768.00,6423.00,22569.00,0.00,28311.00
2025,7,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",6013.00,1477.00,406.39,70.76,554.99,0.55,444.32,105.00,45.00,134306.00,37288.00,10057.00,35008.00,21.00,51932.00
2025,7,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1241.00,348.00,86.62,28.29,87.51,0.00,145.59,10.00,4.00,27857.00,6115.00,3601.00,4429.00,0.00,13712.00
2025,7,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2612.00,578.00,204.95,35.14,127.17,0.00,210.74,33.00,0.00,53236.00,19115.00,4388.00,5978.00,0.00,23755.00
2025,7,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",840.00,310.00,55.89,16.32,155.87,0.00,81.91,33.00,13.00,26628.00,4160.00,2041.00,12689.00,0.00,7738.00
2025,7,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1168.00,319.00,92.91,17.97,113.83,0.00,94.29,13.00,11.00,28288.00,7155.00,2758.00,7319.00,0.00,11056.00
2025,7,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",506.00,165.00,42.35,9.02,71.08,0.00,42.55,9.00,3.00,11776.00,2516.00,1437.00,3120.00,0.00,4703.00
2025,7,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",461.00,153.00,47.50,3.93,25.86,0.00,75.71,7.00,2.00,15108.00,4119.00,870.00,1943.00,0.00,8176.00
2025,7,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",8537.00,2663.00,533.92,146.27,1290.60,0.00,692.21,147.00,51.00,243600.00,53283.00,24375.00,87035.00,0.00,78907.00
2025,7,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",341.00,125.00,36.51,4.27,34.06,0.00,50.15,0.00,0.00,11488.00,2917.00,430.00,2650.00,0.00,5491.00
2025,7,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",779.00,226.00,71.30,18.53,45.59,0.00,90.58,8.00,0.00,17335.00,4157.00,1818.00,2072.00,0.00,9288.00
2025,7,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",912.00,264.00,79.30,18.70,62.35,0.00,103.65,9.00,2.00,18845.00,4589.00,1823.00,2840.00,0.00,9593.00
2025,7,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",1034.00,307.00,98.76,12.25,92.24,0.00,103.75,12.00,1.00,19891.00,6246.00,1083.00,3943.00,0.00,8619.00
2025,7,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",5112.00,1285.00,383.29,62.22,424.14,0.00,415.36,70.00,6.00,94157.00,27950.00,5900.00,20316.00,0.00,39991.00
2025,7,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",388.00,116.00,36.13,2.30,30.49,0.00,47.07,2.00,0.00,8851.00,2584.00,163.00,978.00,0.00,5126.00
2025,7,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",730.00,201.00,49.13,13.85,69.26,0.00,68.76,8.00,2.00,15854.00,3354.00,2125.00,3232.00,0.00,7143.00
2025,7,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1669.00,512.00,162.98,23.39,107.31,0.00,218.31,31.00,2.00,36785.00,10666.00,2005.00,6547.00,0.00,17567.00
2025,7,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3405.00,1041.00,284.03,32.14,246.48,0.89,477.46,20.00,10.00,67055.00,17534.00,3338.00,13577.00,16.00,32590.00
2025,7,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",5099.00,1344.00,299.24,42.77,254.20,4.64,743.15,42.00,43.00,88038.00,18255.00,3917.00,14009.00,209.00,51648.00
2025,7,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",717.00,261.00,64.88,4.85,81.85,1.13,108.30,19.00,1.00,18692.00,4315.00,416.00,6141.00,57.00,7763.00
2025,7,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6643.00,1874.00,455.08,74.55,546.27,1.90,796.19,241.00,29.00,147348.00,32410.00,8490.00,46645.00,86.00,59717.00
2025,7,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",329.00,133.00,43.15,2.82,36.34,0.74,49.94,6.00,0.00,8234.00,2255.00,636.00,1626.00,46.00,3671.00
2025,7,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1386.00,475.00,109.12,18.76,178.31,0.05,168.76,56.00,27.00,36941.00,7219.00,2590.00,14170.00,1.00,12961.00
2025,7,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8694.00,2887.00,616.52,107.25,1198.39,8.08,956.75,94.00,98.00,210980.00,38204.00,11745.00,94793.00,220.00,66018.00
2025,7,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",384.00,136.00,41.60,0.74,15.25,0.00,78.41,10.00,0.00,9814.00,2450.00,39.00,786.00,0.00,6539.00
2025,7,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",976.00,324.00,86.66,10.30,69.09,1.00,156.95,10.00,6.00,21238.00,4974.00,929.00,2935.00,65.00,12335.00
2025,7,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",115.00,44.00,14.25,0.60,14.26,0.00,14.88,1.00,2.00,3219.00,1349.00,44.00,613.00,0.00,1213.00
2025,7,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7466.00,1758.00,466.67,33.93,320.73,0.54,936.13,52.00,20.00,111259.00,24684.00,4088.00,21191.00,37.00,61259.00
2025,7,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2205.00,635.00,240.68,11.02,50.98,4.86,327.46,24.00,0.00,36143.00,11612.00,808.00,2033.00,168.00,21522.00
2025,7,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",1007.00,320.00,93.50,10.02,111.29,0.94,104.26,63.00,15.00,21173.00,5276.00,829.00,8647.00,137.00,6284.00
2025,7,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",4133.00,1186.00,316.18,41.32,373.61,3.76,451.12,38.00,27.00,76743.00,17505.00,4439.00,20774.00,201.00,33824.00
2025,7,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",7029.00,1851.00,508.97,65.02,404.35,1.37,871.29,139.00,64.00,130447.00,32722.00,5632.00,24893.00,58.00,67142.00
2025,7,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",426.00,145.00,48.54,6.33,37.50,0.00,52.62,4.00,3.00,10342.00,2511.00,1641.00,1853.00,0.00,4337.00
2025,7,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",593.00,208.00,59.41,5.87,23.05,0.00,119.68,6.00,0.00,14945.00,3617.00,631.00,1165.00,0.00,9532.00
2025,7,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",433.00,184.00,46.35,5.61,72.44,0.00,59.60,4.00,3.00,12346.00,2831.00,367.00,4346.00,0.00,4802.00
2025,7,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",433.00,160.00,47.25,5.37,43.66,0.00,63.72,6.00,1.00,12472.00,3309.00,341.00,3650.00,0.00,5172.00
2025,7,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5634.00,1370.00,406.85,28.80,105.78,2.50,826.07,59.00,6.00,83352.00,23300.00,2120.00,5064.00,151.00,52717.00
2025,7,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3127.00,895.00,263.39,12.48,151.63,2.71,464.78,24.00,0.00,50014.00,13769.00,837.00,5620.00,311.00,29477.00
2025,7,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",988.00,346.00,111.56,7.23,74.22,1.00,151.99,5.00,2.00,17839.00,4781.00,813.00,3032.00,15.00,9198.00
2025,7,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",704.00,295.00,77.37,9.33,63.65,0.00,144.66,4.00,0.00,16395.00,3981.00,611.00,3262.00,0.00,8541.00
2025,7,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1026.00,300.00,110.69,2.88,34.36,0.54,151.53,7.00,2.00,18747.00,6465.00,201.00,1579.00,25.00,10477.00
2025,7,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2019.00,666.00,173.88,20.35,145.81,1.06,324.90,13.00,4.00,46555.00,10715.00,2513.00,6891.00,66.00,26370.00
2025,7,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.00,26.00,5.71,3.80,11.40,0.00,5.09,1.00,1.00,1360.00,225.00,336.00,452.00,0.00,347.00
2025,7,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",54.00,9.00,3.95,1.00,2.10,0.00,1.95,1.00,0.00,502.00,184.00,68.00,157.00,0.00,93.00
2025,7,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",45.00,7.00,1.54,1.00,2.00,0.00,2.46,0.00,2.00,323.00,87.00,37.00,33.00,0.00,166.00
2025,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2501.00,611.00,107.47,36.97,143.64,0.00,322.92,17.00,6.00,56486.00,14681.00,4745.00,9706.00,0.00,27354.00
2025,7,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",93.00,32.00,12.79,1.53,10.48,0.00,7.21,1.00,1.00,2087.00,982.00,81.00,466.00,0.00,558.00
2025,7,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",262.00,51.00,19.45,0.05,10.65,0.00,20.86,20.00,1.00,3344.00,1579.00,10.00,476.00,0.00,1279.00
2025,7,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",228.00,60.00,11.06,0.18,22.57,0.00,26.19,35.00,1.00,6752.00,783.00,45.00,3244.00,0.00,2680.00
2025,7,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",175.00,58.00,7.17,4.23,30.22,0.00,16.38,22.00,1.00,4357.00,933.00,390.00,1937.00,0.00,1097.00
2025,7,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1895.00,418.00,102.66,16.99,82.23,0.00,216.12,22.00,10.00,33662.00,9647.00,1152.00,6746.00,0.00,16117.00
2025,7,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",89.00,20.00,5.39,0.00,12.03,0.00,2.57,3.00,1.00,1477.00,406.00,0.00,467.00,0.00,604.00
2025,7,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",93.00,14.00,5.09,0.00,2.79,0.00,6.12,11.00,0.00,1143.00,404.00,0.00,299.00,0.00,440.00
2025,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1925.00,442.00,87.92,19.39,198.75,0.00,135.93,268.00,2.00,49167.00,10998.00,2208.00,21214.00,0.00,14747.00
2025,7,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2747.00,675.00,142.85,28.45,261.35,1.00,241.35,323.00,12.00,75905.00,19490.00,6083.00,28692.00,54.00,21586.00
2025,7,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00
2025,7,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",32.00,6.00,2.07,0.00,1.20,0.00,2.73,0.00,1.00,270.00,109.00,0.00,28.00,0.00,133.00
2025,7,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1279.00,269.00,45.77,11.01,35.02,0.00,177.21,3.00,3.00,22547.00,4377.00,1103.00,2792.00,0.00,14275.00
2025,7,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",92.00,22.00,2.55,0.00,12.78,0.00,6.67,10.00,1.00,1910.00,152.00,0.00,1306.00,0.00,452.00
2025,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",717.00,290.00,90.61,13.39,60.02,0.21,125.77,25.00,8.00,24754.00,8385.00,1533.00,3742.00,100.00,10994.00
2025,7,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",999.00,326.00,97.38,12.53,43.21,0.06,172.82,37.00,5.00,27108.00,7743.00,2161.00,2665.00,5.00,14534.00
2025,7,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",885.00,397.00,120.00,15.66,73.47,0.00,187.88,32.00,5.00,35428.00,10293.00,1882.00,4299.00,0.00,18954.00
2025,7,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1449.00,515.00,123.19,20.46,144.40,0.32,226.64,63.00,2.00,39425.00,8788.00,2056.00,9351.00,6.00,19224.00
2025,7,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",318.00,146.00,41.11,9.50,33.93,0.00,61.47,17.00,2.00,11910.00,2880.00,1183.00,2530.00,0.00,5317.00
2025,7,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10135.00,2560.00,643.53,190.75,488.77,5.63,1231.32,243.00,14.00,265183.00,78246.00,21159.00,32132.00,250.00,133396.00
2025,7,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2271.00,772.00,163.27,58.31,210.46,2.08,337.88,179.00,43.00,87135.00,24164.00,8219.00,14506.00,142.00,40104.00
2025,7,AA,American Airlines Network,DEN,"Denver, CO: Denver International",802.00,335.00,85.99,10.48,88.81,1.37,148.35,27.00,5.00,29910.00,6918.00,1284.00,6684.00,69.00,14955.00
2025,7,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14622.00,4635.00,1259.66,239.49,889.70,10.02,2236.13,527.00,125.00,492043.00,170425.00,32930.00,47869.00,335.00,240484.00
2025,7,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",460.00,151.00,45.04,7.80,23.16,0.77,74.23,8.00,3.00,11821.00,3095.00,903.00,1121.00,16.00,6686.00
2025,7,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",537.00,223.00,46.18,10.14,91.18,0.10,75.41,40.00,4.00,22915.00,3992.00,1271.00,9550.00,3.00,8099.00
2025,7,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",547.00,195.00,57.37,8.39,30.41,0.00,98.82,21.00,4.00,14775.00,3906.00,1054.00,1662.00,0.00,8153.00
2025,7,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",82.00,35.00,7.42,0.00,4.69,0.00,22.89,6.00,1.00,2282.00,338.00,0.00,392.00,0.00,1552.00
2025,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",681.00,277.00,88.94,12.37,57.44,0.92,117.33,20.00,1.00,25176.00,7510.00,1605.00,3709.00,22.00,12330.00
2025,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1234.00,403.00,76.01,18.27,193.74,0.37,114.61,56.00,16.00,43053.00,10163.00,1483.00,17803.00,25.00,13579.00
2025,7,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1195.00,429.00,133.51,11.76,59.49,1.54,222.70,31.00,13.00,37286.00,12727.00,1552.00,2899.00,143.00,19965.00
2025,7,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2764.00,876.00,283.24,52.73,166.02,2.30,371.70,51.00,3.00,77990.00,23550.00,5550.00,8643.00,91.00,40156.00
2025,7,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1373.00,528.00,137.67,26.60,191.35,0.00,172.38,117.00,25.00,46933.00,10572.00,3143.00,15765.00,0.00,17453.00
2025,7,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1615.00,752.00,189.08,28.94,222.74,0.73,310.51,44.00,16.00,63038.00,16120.00,2764.00,14724.00,40.00,29390.00
2025,7,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5389.00,1643.00,450.34,93.98,413.94,3.98,680.77,162.00,41.00,165856.00,53646.00,11178.00,22646.00,222.00,78164.00
2025,7,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",432.00,166.00,45.13,7.22,17.92,0.00,95.72,8.00,0.00,12652.00,3433.00,476.00,1019.00,0.00,7724.00
2025,7,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5848.00,1997.00,439.70,126.31,635.90,0.49,794.59,274.00,59.00,216143.00,60057.00,19236.00,40760.00,38.00,96052.00
2025,7,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4488.00,1420.00,344.27,92.19,455.37,1.65,526.52,255.00,30.00,153985.00,49685.00,10568.00,32260.00,89.00,61383.00
2025,7,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4783.00,1219.00,395.98,58.27,138.23,2.91,623.61,65.00,6.00,133806.00,50825.00,9529.00,6894.00,69.00,66489.00
2025,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",886.00,330.00,112.28,13.35,48.61,0.79,154.98,15.00,0.00,22096.00,6785.00,1363.00,2384.00,48.00,11516.00
2025,7,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",648.00,237.00,83.40,14.42,32.08,0.00,107.09,10.00,1.00,19570.00,6290.00,1416.00,1378.00,0.00,10486.00
2025,7,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1118.00,412.00,127.65,12.46,92.03,0.21,179.65,27.00,3.00,31650.00,9696.00,1332.00,4623.00,5.00,15994.00
2025,7,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",406.00,175.00,53.28,5.28,21.59,0.00,94.84,14.00,1.00,11669.00,3074.00,781.00,940.00,0.00,6874.00
2025,7,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1147.00,457.00,129.40,17.92,91.09,1.00,217.58,35.00,3.00,39050.00,10509.00,2034.00,4925.00,40.00,21542.00
2025,7,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",153.00,82.00,18.50,0.00,38.97,0.02,24.51,1.00,0.00,3130.00,637.00,0.00,1338.00,1.00,1154.00
2025,7,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",246.00,95.00,22.50,0.00,38.95,1.00,32.55,3.00,1.00,4725.00,1249.00,0.00,1649.00,30.00,1797.00
2025,7,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",123.00,45.00,8.29,0.00,20.43,1.31,14.97,1.00,0.00,2062.00,459.00,0.00,692.00,31.00,880.00
2025,7,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",307.00,100.00,15.86,2.28,58.45,0.00,23.42,3.00,0.00,4830.00,1083.00,247.00,2509.00,0.00,991.00
2025,7,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",61.00,18.00,5.46,0.00,7.36,0.00,5.18,0.00,2.00,1000.00,501.00,0.00,228.00,0.00,271.00
2025,7,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",186.00,68.00,7.63,0.41,44.63,0.00,15.34,5.00,10.00,5338.00,646.00,15.00,3520.00,0.00,1157.00
2025,7,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",268.00,122.00,16.43,1.50,73.80,0.00,30.27,3.00,5.00,7119.00,1171.00,111.00,4127.00,0.00,1710.00
2025,7,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",241.00,85.00,19.79,0.04,43.37,0.00,21.81,4.00,1.00,4323.00,898.00,2.00,2140.00,0.00,1283.00
2025,7,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",62.00,16.00,4.09,0.00,2.85,0.21,8.84,0.00,3.00,554.00,180.00,0.00,74.00,4.00,296.00
2025,7,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",279.00,77.00,17.58,1.55,43.17,0.00,14.70,13.00,10.00,5438.00,1113.00,225.00,3443.00,0.00,657.00
2025,7,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,5.00,1.33,0.00,2.74,0.00,0.94,1.00,2.00,171.00,89.00,0.00,67.00,0.00,15.00
2025,7,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",214.00,89.00,21.38,0.11,36.91,0.00,30.60,1.00,1.00,5351.00,1663.00,9.00,1989.00,0.00,1690.00
2025,7,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",123.00,47.00,12.12,0.00,18.34,0.00,16.54,2.00,0.00,2212.00,737.00,0.00,676.00,0.00,799.00
2025,7,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",341.00,157.00,20.00,4.33,105.62,0.40,26.65,15.00,5.00,9707.00,1284.00,513.00,6331.00,6.00,1573.00
2025,7,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",468.00,125.00,29.49,0.00,45.45,0.35,49.72,8.00,1.00,6110.00,1530.00,0.00,2074.00,18.00,2488.00
2025,7,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",718.00,195.00,54.93,5.99,32.69,0.04,101.35,16.00,0.00,12350.00,3722.00,561.00,1420.00,4.00,6643.00
