year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_delay_rate,cancellation_rate,diversion_rate,carrier_delay_rate,weather_delay_rate,nas_delay_rate,security_delay_rate,late_aircraft_delay_rate,avg_delay_minutes,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_security_delay,avg_late_aircraft_delay,carrier_delay_pct,weather_delay_pct,nas_delay_pct,security_delay_pct,late_aircraft_delay_pct
2025,5,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3271.0,570.0,224.31,19.55,146.96,0.92,178.26,6.0,3.0,41032.0,20470.0,1595.0,6081.0,56.0,12830.0,0.1742586365025986,0.0018343014368694588,0.0009171507184347294,0.06857535921736473,0.005976765515132987,0.04492815652705595,0.00028125955365331705,0.05449709568939162,71.9859649122807,91.25763452365031,81.58567774936061,41.3786064235166,60.869565217391305,71.97352182205768,39.35263157894737,3.429824561403509,25.782456140350877,0.16140350877192983,31.273684210526316
2025,5,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1274.0,534.0,102.14,10.99,175.71,0.0,245.16,20.0,2.0,48550.0,8009.0,2487.0,10286.0,0.0,27768.0,0.41915227629513346,0.015698587127158554,0.0015698587127158557,0.08017268445839874,0.008626373626373626,0.1379199372056515,0.0,0.19243328100470958,90.91760299625469,78.41198355198746,226.29663330300272,58.53963917819134,0.0,113.26480665687714,19.127340823970037,2.058052434456929,32.90449438202248,0.0,45.91011235955056
2025,5,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1784.0,545.0,111.61,13.09,243.07,0.0,177.23,27.0,6.0,52004.0,11994.0,1110.0,18722.0,0.0,20178.0,0.3054932735426009,0.015134529147982063,0.0033632286995515697,0.06256165919282511,0.007337443946188341,0.13625,0.0,0.09934417040358744,95.42018348623853,107.46348893468327,84.79755538579069,77.0230797712593,0.0,113.85205664955144,20.47889908256881,2.401834862385321,44.6,0.0,32.51926605504587
2025,5,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",134.0,44.0,13.37,1.68,16.65,0.0,12.3,1.0,0.0,2975.0,955.0,47.0,807.0,0.0,1166.0,0.3283582089552239,0.007462686567164179,0.0,0.09977611940298507,0.01253731343283582,0.12425373134328357,0.0,0.09179104477611941,67.61363636363636,71.42857142857143,27.976190476190478,48.46846846846847,0.0,94.79674796747967,30.386363636363633,3.818181818181818,37.840909090909086,0.0,27.954545454545453
2025,5,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",441.0,115.0,43.82,1.04,27.07,0.0,43.07,5.0,1.0,7366.0,3532.0,68.0,961.0,0.0,2805.0,0.26077097505668934,0.011337868480725623,0.0022675736961451248,0.09936507936507936,0.00235827664399093,0.06138321995464853,0.0,0.09766439909297052,64.05217391304348,80.60246462802374,65.38461538461539,35.500554118950866,0.0,65.12653819363827,38.10434782608696,0.9043478260869566,23.53913043478261,0.0,37.45217391304348
2025,5,G4,Allegiant Air,DEN,"Denver, CO: Denver International",44.0,17.0,1.93,0.74,9.92,0.0,4.41,0.0,0.0,1279.0,171.0,23.0,595.0,0.0,490.0,0.38636363636363635,0.0,0.0,0.04386363636363636,0.01681818181818182,0.22545454545454546,0.0,0.10022727272727273,75.23529411764706,88.60103626943005,31.08108108108108,59.979838709677416,0.0,111.11111111111111,11.352941176470587,4.352941176470588,58.35294117647059,0.0,25.941176470588236
2025,5,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",32.0,4.0,1.59,0.0,1.11,0.0,1.3,1.0,0.0,514.0,348.0,0.0,70.0,0.0,96.0,0.125,0.03125,0.0,0.0496875,0.0,0.0346875,0.0,0.040625,128.5,218.86792452830187,0.0,63.063063063063055,0.0,73.84615384615384,39.75,0.0,27.750000000000004,0.0,32.5
2025,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",73.0,18.0,6.12,1.03,3.55,0.0,7.29,1.0,0.0,1215.0,675.0,26.0,107.0,0.0,407.0,0.2465753424657534,0.0136986301369863,0.0,0.08383561643835617,0.014109589041095891,0.048630136986301364,0.0,0.09986301369863014,67.5,110.29411764705883,25.24271844660194,30.140845070422536,0.0,55.82990397805212,34.018899388549194,5.725403001667593,19.73318510283491,0.0,40.52251250694831
2025,5,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",527.0,112.0,26.1,0.7,33.71,0.0,51.49,5.0,1.0,9359.0,1991.0,104.0,1517.0,0.0,5747.0,0.2125237191650854,0.009487666034155597,0.0018975332068311196,0.049525616698292224,0.0013282732447817836,0.06396584440227704,0.0,0.09770398481973434,83.5625,76.28352490421456,148.57142857142858,45.00148323939484,0.0,111.61390561274034,23.30357142857143,0.625,30.098214285714285,0.0,45.973214285714285
2025,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217.0,90.0,73.16,0.0,0.0,0.5,16.35,0.0,0.0,4560.0,3864.0,0.0,0.0,20.0,676.0,0.4147465437788018,0.0,0.0,0.33714285714285713,0.0,0.0,0.002304147465437788,0.07534562211981567,50.666666666666664,52.815746309458724,0.0,0.0,40.0,41.34556574923547,81.27985779357849,0.0,0.0,0.5554938340184424,18.164648372403068
2025,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",105.0,19.0,1.86,0.6,13.76,0.0,2.78,1.0,0.0,923.0,128.0,15.0,710.0,0.0,70.0,0.18095238095238095,0.009523809523809525,0.0,0.017714285714285714,0.005714285714285714,0.13104761904761905,0.0,0.026476190476190473,48.578947368421055,68.81720430107526,25.0,51.598837209302324,0.0,25.179856115107917,9.789473684210527,3.1578947368421053,72.42105263157895,0.0,14.631578947368421
2025,5,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.0,22.0,0.05,3.3,12.28,0.98,5.38,0.0,0.0,1279.0,2.0,328.0,698.0,56.0,195.0,0.7333333333333333,0.0,0.0,0.0016666666666666668,0.11,0.4093333333333333,0.03266666666666666,0.17933333333333332,58.13636363636363,40.0,99.3939393939394,56.84039087947883,57.142857142857146,36.245353159851305,0.22737608003638018,15.006821282401091,55.843565256934966,4.456571168713051,24.46566621191451
2025,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,100.0
2025,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",828.0,230.0,41.24,4.66,145.31,0.28,38.51,7.0,1.0,14615.0,2844.0,469.0,8921.0,17.0,2364.0,0.2777777777777778,0.008454106280193236,0.0012077294685990338,0.049806763285024154,0.005628019323671498,0.17549516908212562,0.0003381642512077295,0.04650966183574879,63.54347826086956,68.96217264791464,100.64377682403433,61.39288417865254,60.71428571428571,61.38665281745001,17.930434782608696,2.026086956521739,63.178260869565214,0.12173913043478261,16.743478260869566
2025,5,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",637.0,106.0,32.19,5.07,46.99,1.16,20.59,2.0,0.0,6696.0,1422.0,658.0,2954.0,44.0,1618.0,0.1664050235478807,0.0031397174254317113,0.0,0.05053375196232339,0.007959183673469388,0.07376766091051806,0.0018210361067503924,0.03232339089481947,63.16981132075472,44.17520969245108,129.78303747534517,62.864439242391995,37.931034482758626,78.58183584264206,30.367924528301888,4.783018867924529,44.33018867924529,1.0943396226415094,19.42452830188679
2025,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",292.0,98.0,19.58,6.02,33.8,0.0,38.6,7.0,1.0,5998.0,1194.0,539.0,1395.0,0.0,2870.0,0.3356164383561644,0.023972602739726026,0.003424657534246575,0.06705479452054794,0.020616438356164384,0.11575342465753424,0.0,0.13219178082191782,61.204081632653065,60.9805924412666,89.53488372093024,41.27218934911243,0.0,74.35233160621762,19.97959183673469,6.142857142857142,34.48979591836734,0.0,39.38775510204081
2025,5,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",146.0,39.0,13.38,0.47,6.7,0.01,18.44,5.0,0.0,2735.0,746.0,67.0,392.0,1.0,1529.0,0.2671232876712329,0.03424657534246575,0.0,0.09164383561643837,0.0032191780821917808,0.04589041095890411,6.84931506849315e-05,0.1263013698630137,70.12820512820512,55.75485799701046,142.55319148936172,58.507462686567166,100.0,82.9175704989154,34.307692307692314,1.205128205128205,17.17948717948718,0.02564102564102564,47.282051282051285
2025,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",791.0,217.0,122.56,67.63,25.94,0.0,0.87,7.0,1.0,18873.0,11058.0,6519.0,1211.0,0.0,85.0,0.2743362831858407,0.008849557522123894,0.0012642225031605564,0.15494310998735777,0.08549936788874841,0.03279393173198483,0.0,0.001099873577749684,86.97235023041475,90.22519582245431,96.39213366849032,46.68465690053971,0.0,97.70114942528735,56.47926267281106,31.165898617511516,11.953917050691244,0.0,0.4009216589861751
2025,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6265.0,1762.0,707.79,146.45,711.8,2.84,193.13,91.0,66.0,169497.0,53510.0,21607.0,66576.0,408.0,27396.0,0.28124501197126894,0.01452513966480447,0.010534716679968076,0.112975259377494,0.023375897845171585,0.11361532322426177,0.0004533120510774142,0.0308268156424581,96.19580022701476,75.60152022492548,147.53840901331515,93.53189098061253,143.66197183098592,141.85263811940143,40.169465553543965,8.311530581551752,40.39704655478686,0.16117956197751435,10.96077774813991
2025,5,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",269.0,39.0,28.25,4.05,5.7,0.0,1.0,0.0,0.0,3720.0,2738.0,264.0,394.0,0.0,324.0,0.1449814126394052,0.0,0.0,0.1050185873605948,0.015055762081784385,0.021189591078066915,0.0,0.0037174721189591076,95.38461538461539,96.92035398230088,65.18518518518519,69.12280701754386,0.0,324.0,72.43589743589743,10.384615384615383,14.615384615384617,0.0,2.564102564102564
2025,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3325.0,327.0,201.39,28.37,41.82,0.0,55.42,2.0,1.0,21532.0,15289.0,1564.0,1792.0,0.0,2887.0,0.09834586466165414,0.0006015037593984962,0.0003007518796992481,0.06056842105263158,0.008532330827067669,0.012577443609022557,0.0,0.01666766917293233,65.84709480122324,75.91737424896967,55.128657032076134,42.85031085604974,0.0,52.09310718152292,61.587155963302756,8.675840978593273,12.788990825688074,0.0,16.948012232415902
2025,5,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",493.0,61.0,11.34,0.03,19.22,0.0,30.41,6.0,0.0,3071.0,651.0,2.0,494.0,0.0,1924.0,0.12373225152129817,0.012170385395537525,0.0,0.023002028397565922,6.085192697768763e-05,0.03898580121703854,0.0,0.061683569979716024,50.34426229508197,57.407407407407405,66.66666666666667,25.702393340270554,0.0,63.268661624465636,18.59016393442623,0.04918032786885246,31.50819672131147,0.0,49.85245901639344
2025,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",596.0,160.0,42.05,4.09,66.3,0.0,47.56,5.0,2.0,10724.0,2774.0,445.0,3264.0,0.0,4241.0,0.2684563758389262,0.008389261744966443,0.003355704697986577,0.07055369127516778,0.00686241610738255,0.11124161073825503,0.0,0.07979865771812081,67.025,65.96908442330559,108.80195599022005,49.23076923076923,0.0,89.17157275021026,26.28125,2.55625,41.4375,0.0,29.725
2025,5,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8934.0,2406.0,424.68,86.95,1517.9,1.0,375.47,46.0,56.0,191523.0,36108.0,8310.0,104429.0,42.0,42634.0,0.26930826057756885,0.00514886948735169,0.006268188941123797,0.04753525856279382,0.009732482650548466,0.16990149988806807,0.00011193194537721066,0.042027087530781285,79.60224438902743,85.02401808420457,95.57216791259344,68.79833981158178,42.0,113.5483527312435,17.65087281795511,3.613881961762261,63.088113050706575,0.04156275976724855,15.605569409808812
2025,5,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",3310.0,694.0,201.37,27.56,282.4,0.0,182.66,22.0,6.0,46466.0,14358.0,1908.0,11695.0,0.0,18505.0,0.20966767371601208,0.006646525679758308,0.0018126888217522659,0.0608368580060423,0.008326283987915408,0.08531722054380664,0.0,0.055184290030211476,66.95389048991355,71.30158414858221,69.23076923076924,41.4128895184136,0.0,101.30844191393847,29.01626824594014,3.971238778656753,40.6922289946541,0.0,26.320263980749004
2025,5,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2480.0,390.0,127.81,22.67,119.35,0.0,120.17,15.0,1.0,25899.0,8790.0,1946.0,4371.0,0.0,10792.0,0.15725806451612903,0.006048387096774193,0.0004032258064516129,0.05153629032258065,0.009141129032258066,0.048125,0.0,0.04845564516129032,66.4076923076923,68.77396134887724,85.84031760035289,36.62337662337662,0.0,89.80610801364733,32.77179487179487,5.812820512820513,30.602564102564095,0.0,30.81282051282051
2025,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1618.0,421.0,118.9,9.35,105.62,1.91,185.22,15.0,1.0,25769.0,7086.0,663.0,5951.0,38.0,12031.0,0.26019777503090236,0.009270704573547589,0.0006180469715698393,0.0734857849196539,0.005778739184177997,0.06527812113720644,0.001180469715698393,0.11447466007416564,61.20902612826603,59.596299411269975,70.9090909090909,56.34349555008521,19.895287958115183,64.95518842457618,28.24228028503563,2.2209026128266034,25.08788598574822,0.45368171021377673,43.99524940617577
2025,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7713.0,2397.0,401.85,93.68,1293.28,4.49,603.7,36.0,42.0,165679.0,23935.0,10482.0,93610.0,125.0,37527.0,0.31077401789187087,0.004667444574095682,0.0054453520031116295,0.05210035005834306,0.012145727991702321,0.16767535329962402,0.0005821340593802671,0.07827045248282122,69.11931581143095,59.56202563145452,111.89154568744662,72.38185079797105,27.839643652561247,62.16166970349511,16.764705882352942,3.9082186065915727,53.95410930329578,0.18731748018356278,25.185648727576137
2025,5,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",114.0,37.0,10.94,0.07,10.1,0.0,15.88,0.0,0.0,1872.0,329.0,5.0,277.0,0.0,1261.0,0.32456140350877194,0.0,0.0,0.09596491228070175,0.0006140350877192983,0.08859649122807017,0.0,0.1392982456140351,50.5945945945946,30.073126142595978,71.42857142857142,27.425742574257427,0.0,79.4080604534005,29.575560962422276,0.1892403352257367,27.304676939713435,0.0,42.93052176263855
2025,5,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2075.0,473.0,149.8,8.86,49.36,0.92,264.05,4.0,1.0,24424.0,6134.0,553.0,1754.0,17.0,15966.0,0.22795180722891567,0.0019277108433734939,0.00048192771084337347,0.07219277108433736,0.004269879518072289,0.023787951807228914,0.00044337349397590364,0.12725301204819278,51.63636363636363,40.9479305740988,62.41534988713319,35.53484602917342,18.478260869565215,60.465820867259986,31.670859849045435,1.8731897080276536,10.435738599124717,0.19450728345208143,55.82570456035011
2025,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.0,14.0,3.86,1.85,4.0,0.0,4.28,2.0,0.0,1951.0,260.0,854.0,249.0,0.0,588.0,0.20588235294117646,0.029411764705882353,0.0,0.05676470588235294,0.027205882352941177,0.058823529411764705,0.0,0.06294117647058824,139.35714285714286,67.35751295336787,461.6216216216216,62.25,0.0,137.38317757009344,27.59113652609006,13.223731236597569,28.591851322373117,0.0,30.593280914939243
2025,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",982.0,206.0,51.84,4.02,61.14,1.0,88.0,23.0,5.0,16587.0,4075.0,430.0,2533.0,169.0,9380.0,0.20977596741344195,0.023421588594704685,0.0050916496945010185,0.05279022403258656,0.004093686354378818,0.062260692464358454,0.0010183299389002036,0.08961303462321792,80.51941747572816,78.60725308641975,106.96517412935324,41.429506051684655,169.0,106.5909090909091,25.165048543689323,1.9514563106796117,29.679611650485437,0.48543689320388345,42.71844660194174
2025,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.0,24.0,6.62,2.36,7.59,0.0,7.43,1.0,0.0,1325.0,374.0,226.0,331.0,0.0,394.0,0.22641509433962265,0.009433962264150943,0.0,0.06245283018867925,0.022264150943396226,0.07160377358490566,0.0,0.07009433962264151,55.208333333333336,56.49546827794562,95.76271186440678,43.61001317523057,0.0,53.02826379542396,27.583333333333332,9.833333333333332,31.624999999999996,0.0,30.958333333333332
2025,5,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",965.0,137.0,30.4,4.83,57.05,0.0,44.72,6.0,2.0,9686.0,2017.0,1474.0,2258.0,0.0,3937.0,0.14196891191709846,0.0062176165803108805,0.002072538860103627,0.03150259067357513,0.005005181347150259,0.05911917098445595,0.0,0.046341968911917095,70.7007299270073,66.34868421052632,305.175983436853,39.579316389132345,0.0,88.03667262969589,22.189781021897808,3.5255474452554747,41.64233576642336,0.0,32.64233576642336
2025,4,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",565.0,118.0,25.18,3.55,26.54,0.0,62.73,2.0,0.0,14944.0,2873.0,234.0,1455.0,0.0,10382.0,0.2088495575221239,0.0035398230088495575,0.0,0.04456637168141593,0.006283185840707964,0.04697345132743363,0.0,0.11102654867256637,126.64406779661017,114.09849086576648,65.91549295774648,54.82290881688018,0.0,165.50294914713854,21.338983050847457,3.008474576271186,22.491525423728813,0.0,53.16101694915254
2025,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",200.0,64.0,55.11,0.0,1.0,0.39,7.5,0.0,1.0,2420.0,2057.0,0.0,23.0,15.0,325.0,0.32,0.0,0.005,0.27555,0.0,0.005,0.0019500000000000001,0.0375,37.8125,37.3253493013972,0.0,23.0,38.46153846153846,43.333333333333336,86.109375,0.0,1.5625,0.609375,11.71875
2025,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16.0,3.0,2.53,0.0,0.47,0.0,0.0,3.0,0.0,132.0,120.0,0.0,12.0,0.0,0.0,0.1875,0.1875,0.0,0.158125,0.0,0.029375,0.0,0.0,44.0,47.430830039525695,0.0,25.531914893617024,0.0,0.0,84.33333333333333,0.0,15.666666666666664,0.0,0.0
2025,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.0,13.0,1.83,0.92,8.46,0.0,1.79,0.0,0.0,734.0,77.0,36.0,503.0,0.0,118.0,0.43333333333333335,0.0,0.0,0.061000000000000006,0.03066666666666667,0.28200000000000003,0.0,0.059666666666666666,56.46153846153846,42.076502732240435,39.130434782608695,59.45626477541371,0.0,65.92178770949721,14.076923076923078,7.0769230769230775,65.0769230769231,0.0,13.76923076923077
2025,4,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",809.0,177.0,46.19,4.66,98.47,0.0,27.69,0.0,1.0,11333.0,3969.0,421.0,4458.0,0.0,2485.0,0.21878862793572312,0.0,0.0012360939431396785,0.05709517923362175,0.005760197775030902,0.12171817058096415,0.0,0.0342274412855377,64.02824858757062,85.92768997618532,90.34334763948497,45.27267187976033,0.0,89.74358974358974,26.09457092819615,2.63261962600983,55.62962544489012,0.0,15.643184000903906
2025,4,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",619.0,102.0,30.22,4.9,42.73,0.98,23.17,1.0,0.0,5649.0,1536.0,220.0,1841.0,22.0,2030.0,0.16478190630048464,0.0016155088852988692,0.0,0.04882067851373182,0.007915993537964459,0.06903069466882067,0.0015831987075928917,0.0374313408723748,55.38235294117647,50.82726671078756,44.897959183673464,43.084483969108355,22.448979591836736,87.6132930513595,29.627450980392155,4.803921568627452,41.8921568627451,0.9607843137254901,22.715686274509807
2025,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",306.0,84.0,23.74,0.97,26.07,0.0,33.22,3.0,1.0,6343.0,1903.0,78.0,880.0,0.0,3482.0,0.27450980392156865,0.00980392156862745,0.0032679738562091504,0.07758169934640523,0.0031699346405228757,0.08519607843137254,0.0,0.10856209150326797,75.51190476190476,80.16006739679865,80.41237113402062,33.755274261603375,0.0,104.81637567730283,28.26190476190476,1.1547619047619049,31.03571428571429,0.0,39.54761904761905
2025,4,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",142.0,30.0,10.65,0.21,4.11,0.0,15.03,0.0,1.0,2107.0,782.0,5.0,295.0,0.0,1025.0,0.2112676056338028,0.0,0.007042253521126761,0.075,0.0014788732394366197,0.02894366197183099,0.0,0.1058450704225352,70.23333333333333,73.42723004694835,23.80952380952381,71.77615571776155,0.0,68.19693945442448,35.50000000000001,0.7000000000000001,13.700000000000001,0.0,50.1
2025,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",688.0,147.0,95.17,29.14,19.68,1.0,2.01,5.0,4.0,13177.0,9065.0,2902.0,1006.0,15.0,189.0,0.2136627906976744,0.007267441860465116,0.005813953488372093,0.13832848837209302,0.0423546511627907,0.028604651162790696,0.0014534883720930232,0.0029215116279069763,89.63945578231292,95.25060418199013,99.5881949210707,51.11788617886179,15.0,94.02985074626866,64.74149659863946,19.82312925170068,13.387755102040815,0.6802721088435374,1.3673469387755102
2025,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5880.0,1562.0,677.39,82.29,596.9,2.97,202.45,55.0,34.0,150896.0,55700.0,11463.0,59399.0,393.0,23941.0,0.26564625850340134,0.00935374149659864,0.005782312925170068,0.11520238095238095,0.013994897959183674,0.10151360544217687,0.0005051020408163266,0.034430272108843536,96.60435339308579,82.22737270996029,139.30003645643455,99.51248115262189,132.3232323232323,118.25635959496172,43.366837387964146,5.268245838668374,38.21382842509603,0.19014084507042256,12.960947503201023
2025,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",238.0,29.0,17.92,2.0,6.08,0.0,3.0,1.0,0.0,4283.0,2142.0,39.0,443.0,0.0,1659.0,0.12184873949579832,0.004201680672268907,0.0,0.07529411764705883,0.008403361344537815,0.025546218487394957,0.0,0.012605042016806723,147.68965517241378,119.53124999999999,19.5,72.86184210526315,0.0,553.0,61.793103448275865,6.896551724137931,20.96551724137931,0.0,10.344827586206897
2025,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3434.0,347.0,186.07,38.16,58.89,1.47,62.41,6.0,3.0,22307.0,11926.0,3218.0,3072.0,50.0,4041.0,0.10104834012813046,0.0017472335468841002,0.0008736167734420501,0.054184624344787415,0.011112405358182876,0.017149097262667442,0.00042807221898660456,0.018174140943506115,64.28530259365995,64.0941581125383,84.32914046121594,52.1650534895568,34.013605442176875,64.7492389040218,53.62247838616715,10.997118155619596,16.971181556195965,0.42363112391930835,17.985590778097983
2025,4,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",425.0,84.0,16.84,0.89,18.35,0.0,47.93,6.0,0.0,5056.0,1552.0,62.0,581.0,0.0,2861.0,0.1976470588235294,0.01411764705882353,0.0,0.0396235294117647,0.0020941176470588236,0.043176470588235295,0.0,0.1127764705882353,60.19047619047619,92.16152019002375,69.66292134831461,31.662125340599452,0.0,59.691216357187564,20.045232710391623,1.0593976907511011,21.842637781216524,0.0,57.05273181764077
2025,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",565.0,106.0,25.1,3.32,44.28,0.0,33.29,4.0,2.0,6962.0,1588.0,253.0,1932.0,0.0,3189.0,0.18761061946902655,0.007079646017699115,0.0035398230088495575,0.04442477876106195,0.0058761061946902655,0.0783716814159292,0.0,0.05892035398230088,65.67924528301887,63.26693227091633,76.20481927710844,43.63143631436314,0.0,95.79453289276059,23.681479384847627,3.1323709783941873,41.77752618171525,0.0,31.408623455042928
2025,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8205.0,1767.0,350.29,81.6,1032.79,0.0,302.31,22.0,44.0,136608.0,28061.0,8933.0,68784.0,0.0,30830.0,0.21535648994515538,0.002681291895185862,0.005362583790371724,0.04269226081657526,0.009945155393053016,0.1258732480195003,0.0,0.03684460694698355,77.3106960950764,80.10791058836963,109.47303921568628,66.60018009469495,0.0,101.98140981112104,19.824107663314454,4.618022739234517,58.449114030073744,0.0,17.108755567377294
2025,4,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2988.0,396.0,132.19,13.67,135.57,0.0,114.57,6.0,1.0,25946.0,7536.0,1131.0,5590.0,0.0,11689.0,0.13253012048192772,0.002008032128514056,0.00033467202141900936,0.04424029451137885,0.004574966532797858,0.045371485943775096,0.0,0.0383433734939759,65.52020202020202,57.00885089643695,82.73591806876372,41.23331120454378,0.0,102.02496290477438,33.381313131313135,3.452020202020203,34.23484848484849,0.0,28.931818181818187
2025,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2233.0,322.0,124.3,6.26,102.39,0.0,89.05,7.0,2.0,20345.0,8148.0,619.0,3581.0,0.0,7997.0,0.14420062695924765,0.003134796238244514,0.0008956560680698612,0.05566502463054187,0.0028034034930586654,0.04585311240483654,0.0,0.03987908643081057,63.183229813664596,65.55108608205954,98.8817891373802,34.974118566266235,0.0,89.80348119034251,38.60248447204969,1.9440993788819874,31.79813664596273,0.0,27.65527950310559
2025,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3261.0,677.0,133.76,28.1,122.87,0.0,392.26,33.0,10.0,66454.0,16443.0,4014.0,6790.0,0.0,39207.0,0.20760502913216805,0.010119595216191352,0.0030665440049064702,0.041018092609628944,0.008616988653787181,0.0376786261882858,0.0,0.1202882551364612,98.15952732644018,122.92912679425838,142.84697508896795,55.261658663628225,0.0,99.95156273899964,19.75804664766097,4.150726007769687,18.149455678813574,0.0,57.94177166575577
2025,4,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",49.0,15.0,5.31,0.0,2.24,0.0,7.46,0.0,0.0,1949.0,1344.0,0.0,130.0,0.0,475.0,0.30612244897959184,0.0,0.0,0.1083673469387755,0.0,0.04571428571428572,0.0,0.15224489795918367,129.93333333333334,253.1073446327684,0.0,58.03571428571428,0.0,63.67292225201072,35.376415722851426,0.0,14.923384410393073,0.0,49.7001998667555
2025,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",583.0,189.0,58.09,5.95,51.39,0.0,73.57,12.0,3.0,14560.0,4998.0,488.0,2682.0,0.0,6392.0,0.3241852487135506,0.02058319039451115,0.005145797598627788,0.09963979416809605,0.010205831903945112,0.088147512864494,0.0,0.12619210977701542,77.03703703703704,86.0389051471854,82.01680672268907,52.1891418563923,0.0,86.88324045127091,30.735449735449738,3.1481481481481484,27.190476190476193,0.0,38.925925925925924
